LEAVING COND WATER TEMP.suministro condensador ch3 (deg F);CONDENSER PRESSURE.presion de Condensador (psi);EVAPORATOR PRESSURE.Presion Evaporador (psi);ENTERING COND WATER TEMP.retorno condensador ch3 (deg F);ENTERING CHW TEMP.retorno ch3 (deg F);LEAVING CHW TEMP.suministro ch3 (deg F);DISCHARGE TEMP.Temperatura Descarga (deg F);OIL SUMP TEMPERATURE.temperatura deposito aceite (deg F);EVAP SATURATION TEMP.Temperatura Saturacion Evaporador (deg F);COND SATURATION TEMP.Temperatura Saturacion Condensacion (deg F);OIL SUMP PRESSURE.Presion deposito aceite (psi);MOTOR CURRENT PCT FLA.% FLA CHILLER (%)
92.6;114.6;37.4;83.9;52.3;44.2;108.0;124.6;42.4;95.3;36.1;80.0
92.6;116.5;37.1;83.9;52.8;44.2;109.2;124.1;42.5;96.2;35.6;80.0
92.6;115.0;37.4;83.9;52.7;44.1;108.9;124.1;42.3;95.8;35.8;82.0
92.6;115.7;37.1;83.9;53.0;44.0;108.5;123.9;42.5;95.8;35.5;83.0
92.6;115.4;37.3;83.9;52.6;43.8;108.6;123.8;42.3;94.7;35.8;84.0
92.8;113.9;37.5;84.0;52.7;44.0;107.0;124.3;42.4;95.3;36.1;85.0
92.8;114.1;37.5;84.0;53.2;43.9;107.3;124.0;42.2;95.5;35.9;85.0
92.8;115.4;37.4;84.0;53.1;43.9;108.2;123.7;42.1;96.2;35.8;84.0
92.8;116.9;37.4;84.0;53.7;43.9;108.8;123.9;42.3;96.5;35.4;85.0
92.8;117.1;37.3;84.0;52.8;44.1;109.3;124.2;42.2;94.7;35.4;84.0
92.0;112.4;37.3;83.8;52.2;44.0;106.9;124.3;42.3;94.1;36.0;84.0
92.0;112.3;37.1;83.8;52.1;44.1;106.8;123.8;42.5;93.9;35.9;84.0
92.0;112.6;37.4;83.8;52.6;44.0;106.5;123.8;42.4;94.4;36.0;85.0
92.0;111.7;37.5;83.8;52.1;44.1;106.2;123.3;42.6;93.5;36.4;86.0
92.0;111.0;37.5;83.8;52.0;44.1;105.7;123.9;42.5;93.5;36.4;87.0
91.8;111.4;37.4;83.4;52.1;43.9;105.8;123.7;42.3;93.7;36.2;86.0
91.8;111.2;37.3;83.4;51.8;44.2;105.8;123.7;42.7;93.1;36.1;86.0
91.8;109.9;37.6;83.4;52.0;44.1;105.3;123.8;42.7;93.4;36.8;85.0
91.8;111.2;37.4;83.4;51.6;44.1;105.9;123.6;42.5;92.9;36.4;85.0
91.8;109.8;37.5;83.4;51.7;44.2;105.1;123.9;42.5;92.8;36.5;81.0
91.9;109.8;37.4;83.6;51.8;44.2;105.2;123.8;42.6;93.0;36.6;81.0
91.9;109.8;37.5;83.6;51.5;44.1;105.1;123.7;42.5;93.0;36.6;83.0
91.9;109.6;37.4;83.6;51.5;44.0;104.9;123.9;42.4;92.8;36.5;85.0
91.9;110.3;37.0;83.6;51.6;43.9;105.1;124.0;42.4;92.4;36.0;84.0
91.9;108.2;37.5;83.6;51.1;44.1;104.4;124.1;42.5;92.2;36.7;84.0
92.6;108.4;37.5;84.0;51.3;44.1;104.3;124.1;42.5;92.2;36.8;85.0
92.6;108.6;37.6;84.0;51.4;44.1;104.5;123.9;42.4;92.2;36.7;84.0
92.6;108.2;37.3;84.0;50.9;44.0;104.4;124.1;42.5;91.7;36.6;83.0
92.6;107.0;37.4;84.0;50.7;44.0;104.1;124.4;42.3;91.6;36.8;82.0
92.6;106.6;37.5;84.0;50.6;44.0;103.9;124.5;42.4;91.3;36.7;80.0
93.3;106.7;37.6;84.3;50.8;44.1;103.9;124.3;42.7;91.5;36.9;82.0
93.3;106.0;37.5;84.3;50.5;43.9;104.0;124.3;42.5;91.0;36.9;83.0
93.3;106.0;37.5;84.3;50.5;44.1;103.9;124.4;42.5;90.8;36.9;83.0
93.3;99.2;40.3;84.3;49.9;46.3;102.9;124.7;44.6;85.3;36.5;83.0
93.3;91.6;44.3;84.3;50.3;47.1;105.5;126.2;45.0;85.7;36.0;83.0
93.5;90.4;44.2;84.7;50.8;47.1;107.0;128.2;45.0;86.2;35.5;83.0
93.5;91.3;43.2;84.7;50.9;47.5;106.8;129.3;45.5;86.3;35.7;83.0
93.5;92.5;42.1;84.7;51.4;48.7;107.4;129.5;48.6;87.0;36.3;83.0
93.5;94.5;41.8;84.7;52.1;47.5;106.7;129.1;45.0;87.4;37.8;82.0
93.5;101.1;39.8;84.7;51.8;47.5;103.1;127.3;45.3;85.9;36.6;82.0
93.4;98.2;39.9;84.8;51.5;46.8;103.4;126.0;45.2;86.1;36.6;80.0
93.4;93.4;39.6;84.8;51.8;46.8;104.6;125.9;44.5;87.7;36.9;81.0
93.4;99.2;39.7;84.8;51.4;46.7;103.3;126.0;45.0;85.8;38.2;81.0
93.4;92.9;44.7;84.8;51.2;47.1;105.8;126.4;45.1;86.4;37.1;82.0
93.4;91.9;44.2;84.8;51.4;47.1;107.3;127.6;49.5;86.9;39.3;81.0
93.5;92.3;43.4;85.0;51.5;47.5;107.3;128.2;48.8;83.0;37.8;81.0
93.5;98.3;41.9;85.0;51.3;47.8;107.7;128.7;47.9;83.3;36.9;81.0
93.5;95.9;42.6;85.0;51.1;47.8;107.9;130.2;47.6;82.6;34.4;77.0
93.5;96.6;42.5;85.0;51.1;48.2;107.8;130.3;46.9;83.0;34.7;78.0
93.5;95.4;44.2;85.0;51.2;47.2;108.1;130.4;45.5;84.2;35.5;77.0
92.9;93.5;44.5;84.8;51.1;46.9;106.9;130.3;45.0;85.0;37.6;79.0
92.9;91.3;44.2;84.8;51.0;46.8;107.5;130.4;49.4;85.7;35.2;79.0
92.9;91.3;44.1;84.8;50.9;46.9;107.6;130.1;49.6;83.0;39.2;80.0
92.9;91.3;43.5;84.8;51.3;47.4;107.9;130.2;48.8;82.7;38.2;80.0
92.9;92.3;41.9;84.8;51.0;47.8;108.3;130.2;48.1;82.8;36.4;80.0
93.2;97.1;42.4;84.7;51.1;48.2;107.8;130.3;47.3;83.0;35.1;80.0
93.2;95.6;43.2;84.7;51.0;47.4;108.2;130.4;45.7;84.2;34.7;80.0
93.2;94.6;44.5;84.7;51.1;47.2;107.7;130.5;45.4;85.8;38.7;80.0
93.2;93.0;44.8;84.7;51.2;47.1;107.4;130.5;49.0;85.9;37.0;81.0
93.2;91.3;44.9;84.7;51.2;47.2;106.8;130.1;49.6;86.3;37.3;81.0
93.1;91.4;43.7;84.7;50.9;47.3;108.2;130.3;49.2;82.4;39.3;79.0
93.1;93.1;42.4;84.7;51.4;49.0;108.3;130.5;49.1;82.4;35.7;80.0
93.1;97.7;42.0;84.7;51.1;48.1;108.1;130.3;47.4;83.0;34.9;79.0
93.1;95.1;43.4;84.7;51.4;48.4;107.9;130.2;46.9;83.3;34.6;78.0
93.1;96.4;43.9;84.7;51.2;47.2;107.7;130.2;45.4;84.9;35.8;77.0
92.7;94.0;44.8;84.6;51.5;46.9;106.6;129.9;49.1;85.0;38.1;77.0
92.7;90.6;44.7;84.6;51.1;47.1;107.6;129.9;49.4;85.2;38.9;78.0
92.7;88.2;44.2;84.6;51.1;47.1;106.2;129.9;48.8;81.9;34.7;78.0
92.7;89.1;42.9;84.6;51.1;48.7;107.6;129.7;48.7;80.8;37.2;80.0
92.7;89.3;41.5;84.6;51.2;47.8;107.7;129.9;47.5;81.6;34.0;78.0
92.3;91.9;44.3;84.4;51.1;47.1;107.5;129.8;45.0;83.8;33.9;80.0
92.3;95.2;44.3;84.4;50.9;46.8;107.1;130.1;44.6;85.2;34.6;81.0
92.3;89.7;44.0;84.4;50.8;47.3;107.4;130.1;48.5;85.3;39.7;81.0
92.3;90.9;43.0;84.4;51.5;47.7;108.0;130.4;49.3;86.1;37.4;80.0
92.3;91.5;42.5;84.4;52.4;47.7;107.2;130.0;48.2;84.4;37.1;80.0
92.3;101.0;41.4;84.3;51.8;46.6;103.0;128.4;45.1;87.6;36.6;81.0
92.3;101.9;38.4;84.3;51.0;44.4;102.2;126.1;43.4;89.0;37.6;84.0
92.3;103.3;37.7;84.3;50.3;44.1;101.6;124.2;42.6;89.3;37.5;84.0
92.3;102.1;37.3;84.3;49.2;43.8;101.3;123.4;42.6;88.1;36.9;84.0
92.3;98.7;37.2;84.3;48.5;44.0;101.6;123.5;42.7;86.4;34.4;85.0
92.7;96.9;37.6;84.3;48.1;44.0;101.7;124.8;42.7;85.8;34.7;83.0
92.7;96.3;37.7;84.3;48.1;44.1;102.4;125.9;43.0;85.4;33.8;83.0
92.7;102.1;38.4;84.3;53.5;45.0;101.0;126.7;43.3;92.4;38.1;83.0
92.7;113.0;37.3;84.3;52.8;44.2;106.5;123.8;42.0;94.6;35.3;83.0
92.7;110.6;37.0;84.3;52.4;43.8;105.8;123.3;42.2;92.0;35.8;83.0
92.2;107.1;37.4;84.3;51.2;44.0;103.7;123.5;42.5;91.2;36.4;84.0
92.2;107.3;37.7;84.3;51.6;44.2;103.3;123.3;42.9;91.8;36.8;84.0
92.2;109.2;37.5;84.3;51.8;43.9;104.9;122.9;42.3;92.3;36.6;84.0
92.2;105.8;37.4;84.3;50.5;44.1;103.7;123.5;42.4;90.7;36.6;82.0
92.2;104.9;37.6;84.3;50.6;44.5;102.8;123.7;43.0;90.2;36.9;81.0
92.4;106.7;37.7;84.3;51.2;44.2;102.9;123.5;42.7;91.7;36.9;82.0
92.4;107.9;37.5;84.3;51.1;44.0;103.9;123.3;42.6;92.1;36.5;79.0
92.4;107.5;37.5;84.3;51.0;44.1;103.9;123.5;42.5;91.7;36.7;75.0
92.4;107.7;37.5;84.3;51.2;44.1;103.9;123.7;42.6;91.9;36.6;75.0
92.4;108.1;37.5;84.3;51.4;44.2;104.1;123.9;42.5;92.1;36.6;75.0
92.4;108.0;37.4;84.2;51.2;43.9;104.2;123.8;42.5;92.0;36.5;76.0
92.4;107.6;37.5;84.2;51.0;43.9;104.0;124.0;42.5;91.6;36.6;75.0
92.4;107.7;37.6;84.2;51.4;44.2;104.0;124.0;42.7;91.9;36.7;75.0
92.4;108.6;37.7;84.2;51.6;44.2;104.2;123.9;42.6;92.2;36.8;75.0
92.4;108.6;37.5;84.2;51.6;44.0;104.3;123.6;42.6;92.4;36.4;75.0
92.9;109.0;37.6;84.4;51.8;44.1;104.6;123.7;42.7;92.9;36.7;76.0
92.9;109.6;37.5;84.4;51.7;44.1;104.9;123.6;42.5;92.9;36.4;77.0
92.9;110.8;37.5;84.4;52.1;44.2;105.6;123.4;42.5;93.4;36.3;78.0
92.9;111.0;37.4;84.4;52.1;44.0;105.7;123.5;42.5;93.6;36.2;78.0
92.9;110.4;37.1;84.4;51.9;44.0;105.4;123.5;42.7;92.8;36.0;80.0
92.5;109.3;37.6;84.1;51.9;44.2;105.0;123.8;42.4;93.0;36.9;78.0
92.5;110.9;37.5;84.1;52.3;43.9;105.2;123.6;42.5;93.6;36.1;79.0
92.5;111.0;37.5;84.1;51.8;43.9;105.5;123.3;42.4;93.4;36.2;78.0
92.5;111.3;37.5;84.1;51.5;44.0;105.7;123.5;42.3;93.2;36.1;80.0
92.5;110.3;37.4;84.1;51.8;44.1;105.2;123.5;42.4;93.2;36.3;79.0
92.6;111.2;37.6;84.2;51.9;43.8;105.5;123.4;42.4;93.6;36.3;78.0
92.6;109.8;37.5;84.2;51.9;44.1;105.1;123.6;42.5;93.0;36.6;80.0
92.6;111.5;37.6;84.2;52.0;44.2;105.6;123.9;42.4;94.3;36.6;81.0
92.6;113.0;37.4;84.2;52.1;44.0;106.9;123.8;42.3;94.5;36.2;80.0
91.6;113.0;37.5;84.2;52.2;44.0;106.8;123.8;42.4;94.4;36.2;80.0
91.7;112.5;37.3;84.0;52.1;44.1;106.6;123.7;42.5;94.0;36.0;81.0
91.7;112.9;37.3;84.0;52.1;44.2;106.7;123.9;42.6;94.0;36.0;82.0
91.7;112.7;37.3;84.0;52.1;44.2;106.7;123.9;42.6;94.0;36.1;83.0
91.7;111.3;37.6;84.0;52.0;44.1;106.3;124.0;42.6;94.2;36.6;84.0
91.7;113.3;37.5;84.0;52.6;44.2;106.7;124.0;42.4;95.4;36.2;84.0
91.4;113.8;37.5;83.8;52.3;44.1;107.4;123.9;42.6;95.1;36.2;84.0
91.4;110.8;37.7;83.8;51.5;44.2;105.9;124.1;42.5;93.7;36.7;84.0
91.4;111.9;37.7;83.8;51.9;44.0;106.0;124.4;42.6;94.2;36.4;84.0
91.4;112.2;37.4;83.8;52.2;44.1;106.6;124.2;42.4;94.2;36.1;83.0
91.4;113.0;37.1;83.8;51.5;44.1;107.1;123.9;42.6;93.8;36.0;83.0
92.1;111.9;37.3;84.0;51.6;44.2;106.4;124.4;42.5;93.8;36.2;83.0
92.1;112.3;37.5;84.0;52.1;44.2;106.6;124.5;42.5;94.4;36.3;83.0
92.1;114.4;37.4;84.0;52.2;44.0;107.5;124.2;42.3;95.1;36.0;84.0
92.1;113.2;37.4;84.0;52.1;44.0;107.0;124.2;42.3;94.5;36.1;83.0
92.1;111.9;37.4;84.0;51.9;44.0;106.3;124.2;42.3;94.0;36.2;84.0
92.1;111.5;37.2;84.0;51.9;44.2;106.2;124.3;42.3;93.8;36.1;84.0
92.1;110.8;37.5;84.0;51.8;44.0;106.1;124.1;42.4;93.4;36.7;84.0
92.1;111.0;37.4;84.0;52.1;44.1;105.9;124.2;42.4;93.6;36.4;83.0
92.1;112.8;37.3;84.0;52.7;44.1;106.6;123.8;42.3;94.5;35.8;83.0
92.1;113.0;37.1;84.0;52.3;44.0;107.0;123.3;42.3;93.8;35.7;83.0
92.2;110.4;37.1;83.9;51.8;43.9;105.8;123.7;42.5;92.9;35.9;80.0
92.2;109.3;37.5;83.9;52.0;44.2;105.4;124.1;42.7;92.6;36.2;81.0
92.2;109.3;37.5;83.9;52.4;44.0;104.7;123.8;42.4;93.0;36.4;83.0
92.2;111.7;37.4;83.9;52.4;43.8;106.0;123.2;42.2;93.9;35.9;82.0
92.2;109.5;37.5;83.9;51.9;43.9;104.8;123.4;42.5;92.7;36.4;81.0
93.1;109.5;37.4;84.5;51.9;44.1;104.9;123.7;42.4;92.7;36.3;82.0
93.1;111.2;37.4;84.5;52.7;44.1;105.6;123.3;42.2;93.4;35.9;84.0
93.1;111.9;37.2;84.5;52.6;44.0;106.2;123.1;42.4;93.2;35.8;85.0
93.1;108.7;37.1;84.5;51.6;44.1;104.7;123.4;42.5;92.0;36.1;85.0
93.1;108.6;37.4;84.5;51.5;44.2;104.4;123.7;42.6;92.3;36.5;85.0
93.0;109.2;37.4;84.5;51.9;44.2;104.7;123.5;42.5;92.6;36.5;85.0
93.0;109.4;37.3;84.5;51.8;44.1;105.1;123.2;42.4;92.2;35.8;84.0
93.0;107.7;37.3;84.5;51.3;44.2;104.1;123.6;42.5;91.8;36.6;85.0
93.0;108.5;37.6;84.5;51.7;44.1;104.2;123.6;42.5;92.3;36.6;84.0
93.0;109.1;37.5;84.5;51.9;44.1;104.4;123.4;42.6;92.6;36.5;80.0
92.9;107.2;37.0;84.5;50.8;44.0;104.0;123.6;42.3;91.0;36.2;84.0
92.9;106.0;37.4;84.5;51.0;44.2;103.5;124.0;42.6;91.1;36.6;85.0
92.9;106.7;37.7;84.5;51.4;44.0;103.1;123.7;42.7;91.7;36.9;84.0
92.9;108.6;37.3;84.5;51.9;43.8;104.2;123.3;42.2;91.7;36.3;82.0
92.9;106.5;37.3;84.5;51.0;43.9;103.6;123.9;42.4;91.1;36.6;83.0
92.8;106.9;37.7;84.5;51.4;44.1;103.2;123.9;42.6;91.3;36.9;84.0
92.8;107.5;37.2;84.5;51.4;44.0;103.6;123.5;42.3;91.7;36.4;81.0
92.8;106.9;37.3;84.5;51.0;44.0;103.8;123.8;42.4;91.2;36.6;79.0
92.8;105.5;37.4;84.5;50.5;44.0;103.4;124.0;42.5;90.6;36.6;79.0
92.8;106.3;37.7;84.5;51.0;44.2;103.6;124.1;42.5;91.2;36.8;79.0
92.7;106.5;37.4;84.5;50.8;44.0;103.7;123.9;42.4;90.9;36.6;79.0
92.7;105.4;37.5;84.5;50.5;44.0;103.4;124.0;42.7;90.6;36.7;79.0
92.7;105.9;37.7;84.5;50.8;44.0;103.5;124.1;42.6;91.1;36.9;79.0
92.7;101.0;40.3;84.5;51.3;46.8;102.5;124.2;45.2;88.0;37.5;79.0
92.7;100.3;40.8;84.5;51.8;47.2;102.5;124.4;45.9;88.0;37.1;79.0
93.0;103.2;40.9;84.4;52.9;47.3;102.5;124.0;45.7;89.6;38.2;78.0
93.0;104.4;40.7;84.4;53.4;47.1;102.0;123.0;45.6;90.0;40.0;78.0
93.0;102.2;40.6;84.4;52.2;47.0;102.5;122.5;45.8;88.7;38.0;79.0
93.0;102.1;40.8;84.4;52.3;47.1;102.3;122.8;45.9;89.1;38.0;79.0
93.0;102.5;40.9;84.4;52.6;47.0;102.4;122.8;45.7;88.9;38.0;79.0
92.9;102.7;40.8;84.5;52.7;47.1;102.4;122.8;45.7;89.2;38.1;79.0
92.9;103.2;41.0;84.5;52.9;46.9;102.5;122.7;45.6;89.7;38.3;82.0
92.9;103.0;40.7;84.5;52.4;47.0;102.7;122.8;45.6;89.1;38.0;82.0
92.9;102.6;40.7;84.5;52.3;46.9;102.6;122.9;45.6;89.1;38.0;83.0
92.9;102.4;40.9;84.5;52.2;46.7;102.6;123.1;45.7;88.8;38.3;85.0
92.7;102.7;40.6;84.5;52.1;47.0;102.8;123.1;45.9;88.8;38.0;87.0
92.7;102.2;40.6;84.5;52.1;47.2;102.5;123.3;45.7;88.9;38.0;88.0
92.7;91.8;40.7;84.5;50.6;48.4;108.7;131.0;43.9;83.7;38.6;89.0
92.7;93.0;40.1;84.5;50.6;48.3;108.2;131.5;46.9;84.8;38.0;88.0
92.7;91.8;39.6;84.5;50.4;49.7;108.1;131.3;50.1;81.3;34.2;89.0
92.3;93.1;41.6;84.3;50.5;47.6;109.9;132.4;46.1;83.3;33.6;88.0
92.3;92.0;44.2;84.3;50.4;47.4;109.1;133.2;50.2;84.4;34.2;88.0
92.3;92.3;44.7;84.3;50.8;49.9;110.1;133.4;44.6;81.9;35.3;87.0
92.3;91.1;40.0;84.3;51.1;47.5;110.6;134.4;50.0;82.1;38.3;87.0
92.3;92.3;40.9;84.3;51.0;47.3;110.4;134.4;44.4;84.9;35.4;87.0
92.0;89.1;43.1;83.9;51.0;47.9;109.0;134.1;46.5;84.6;36.5;89.0
92.0;95.9;40.0;83.9;50.9;48.8;108.8;133.4;48.1;84.5;39.8;90.0
92.0;96.9;39.5;83.9;50.7;48.8;107.6;132.1;48.9;84.0;38.8;90.0
92.0;95.4;39.5;83.9;50.5;48.4;108.9;131.8;44.3;81.7;35.3;90.0
92.0;89.6;43.7;83.9;50.9;47.9;110.7;132.7;49.5;81.3;37.3;89.0
91.9;94.5;39.9;83.9;50.8;49.1;109.2;133.1;45.0;84.1;37.7;89.0
91.9;97.0;45.0;83.9;50.6;47.0;108.1;133.0;44.6;85.5;36.7;89.0
91.9;92.1;45.3;83.9;50.6;48.9;110.0;132.9;49.1;81.0;38.3;89.0
91.9;93.4;45.5;83.9;51.2;47.9;110.6;133.9;45.0;84.4;39.2;88.0
91.9;94.7;43.0;83.9;50.9;47.4;108.1;133.8;45.0;85.2;36.4;85.0
92.6;94.2;41.3;84.0;50.5;47.7;107.8;132.5;47.1;83.3;37.9;83.0
92.6;92.5;39.0;84.0;50.6;48.4;109.1;132.4;45.9;82.9;35.8;84.0
92.6;90.1;41.5;84.0;51.1;47.7;108.8;133.1;47.2;85.7;36.5;82.0
92.6;93.6;40.4;84.0;50.8;48.0;107.9;132.4;46.4;85.2;38.0;82.0
92.6;94.1;39.6;84.0;50.5;49.9;108.4;131.7;44.2;83.6;39.0;82.0
93.3;90.1;39.8;84.3;51.0;49.5;109.9;132.8;49.2;83.8;38.6;83.0
93.3;90.0;44.5;84.3;51.1;49.2;108.7;132.8;49.6;82.8;40.2;83.0
93.3;92.9;38.7;84.3;50.5;48.1;109.5;132.2;46.0;81.7;35.3;82.0
93.3;86.9;44.9;84.3;50.8;47.3;109.8;133.5;44.1;85.5;34.8;80.0
93.3;91.2;43.9;84.3;51.5;47.6;106.8;132.9;46.6;86.8;35.8;79.0
93.3;96.0;42.7;84.5;51.6;47.5;104.0;129.9;45.0;87.3;37.3;81.0
93.3;102.9;38.2;84.5;50.8;44.6;102.7;127.6;43.0;89.9;37.8;81.0
93.3;105.1;37.3;84.5;49.9;44.0;103.2;124.9;42.7;89.4;36.6;81.0
93.3;102.3;37.7;84.5;49.5;44.2;101.9;124.6;43.0;88.5;37.6;81.0
93.3;100.8;37.7;84.5;48.9;44.0;101.0;124.5;42.6;88.0;38.0;82.0
93.5;98.6;37.6;84.6;48.2;45.2;101.4;124.8;44.3;85.8;36.5;82.0
93.5;96.0;37.5;84.6;48.4;45.9;104.3;126.2;43.0;84.4;36.6;84.0
93.5;100.3;39.0;84.6;52.7;45.2;104.1;127.6;43.5;92.4;36.9;84.0
93.5;114.2;37.4;84.6;53.3;44.0;107.2;124.7;42.6;94.6;35.5;83.0
93.5;110.3;37.6;84.6;52.0;44.0;105.9;123.7;42.5;93.1;36.4;83.0
93.7;108.1;37.4;84.7;52.1;44.4;104.4;123.8;42.6;92.1;36.5;83.0
93.7;109.6;37.3;84.7;51.7;43.7;104.9;123.3;42.4;92.1;36.0;83.0
93.7;105.5;37.2;84.7;50.6;43.8;103.5;123.6;42.3;90.2;36.3;83.0
93.7;102.1;38.0;84.7;50.2;44.0;101.4;123.8;42.8;88.9;37.8;84.0
93.7;102.8;37.6;84.7;50.4;44.2;101.2;123.4;42.7;89.6;37.1;86.0
92.7;103.7;37.8;84.5;50.6;43.8;101.5;123.0;42.8;89.7;37.4;87.0
92.7;106.5;37.6;84.5;51.4;43.9;102.7;122.8;42.8;91.7;36.8;88.0
92.7;107.2;37.3;84.5;51.0;43.9;103.9;123.0;42.5;91.2;36.5;89.0
92.7;106.3;37.6;84.5;50.9;44.1;103.6;123.8;42.6;91.2;36.8;88.0
92.7;106.0;37.6;84.5;50.9;44.2;103.2;123.8;42.8;91.2;36.7;88.0
92.1;106.4;37.6;83.8;51.2;43.9;103.1;123.6;42.5;91.3;36.8;87.0
92.1;106.5;37.5;83.8;51.0;44.2;103.1;123.7;42.4;91.0;36.8;87.0
92.1;106.5;37.6;83.8;51.0;44.4;103.2;123.5;42.3;90.0;36.9;86.0
92.1;104.8;37.4;83.8;51.1;44.0;102.0;123.4;42.5;90.2;36.5;81.0
92.1;104.6;37.3;83.8;50.7;43.8;101.7;123.1;42.7;90.2;36.3;81.0
92.1;103.8;37.9;83.9;50.4;44.4;102.0;122.9;42.3;90.7;37.4;80.0
92.1;106.9;37.5;83.9;50.7;43.9;103.7;123.1;42.4;91.7;36.8;81.0
92.1;106.5;37.5;83.9;50.8;44.2;104.0;123.9;42.6;91.3;36.7;80.0
92.1;108.3;37.5;83.9;50.9;44.1;104.3;123.9;42.5;91.5;36.7;81.0
92.1;107.3;37.6;83.9;50.9;44.2;104.2;124.2;42.6;91.9;36.9;80.0
92.8;108.3;37.5;84.3;51.1;44.2;104.6;124.1;42.6;92.1;36.7;80.0
92.8;107.2;37.5;84.3;50.5;44.1;104.4;124.2;42.7;92.0;36.9;80.0
92.8;107.9;37.6;84.3;51.3;44.0;104.2;124.2;42.5;92.1;36.7;79.0
92.8;108.6;37.6;84.3;51.3;44.0;104.4;124.1;42.5;92.2;36.7;81.0
92.8;108.4;37.5;84.3;51.5;44.0;103.9;124.1;42.3;91.6;36.6;81.0
93.0;108.4;37.5;84.3;51.4;44.1;104.2;124.1;42.5;92.0;36.7;80.0
93.0;108.2;37.2;84.3;50.8;44.1;104.4;124.3;42.4;91.8;36.6;80.0
93.0;110.6;37.3;84.3;51.7;43.9;104.7;124.4;42.6;93.2;36.6;80.0
93.0;110.9;37.4;84.3;51.5;44.0;106.0;124.4;42.6;92.8;36.4;81.0
93.0;110.0;37.7;84.3;51.1;44.2;105.7;124.5;42.5;92.9;36.6;82.0
93.6;110.9;37.5;84.7;51.4;44.2;106.0;124.6;42.4;93.6;36.6;84.0
93.6;111.6;37.5;84.7;51.7;44.1;106.2;124.6;42.6;94.0;36.4;84.0
93.6;111.4;37.5;84.7;51.4;44.2;106.2;124.8;42.9;93.4;36.5;84.0
93.6;111.1;37.3;84.7;51.4;44.4;106.4;124.8;42.5;93.0;36.3;85.0
93.6;111.0;37.4;84.7;51.6;44.1;105.9;124.6;42.5;93.4;36.7;84.0
92.7;108.8;37.5;84.4;51.1;44.0;105.1;124.8;42.3;92.2;36.6;84.0
92.7;109.0;37.5;84.4;51.0;44.1;104.8;124.7;42.5;92.3;36.7;82.0
92.7;109.6;37.7;84.4;51.8;43.9;105.0;124.8;42.2;93.6;36.9;83.0
92.7;110.1;37.4;84.4;51.2;44.1;105.9;124.6;42.4;93.4;36.9;84.0
92.7;109.7;37.7;84.4;51.2;44.2;105.7;125.0;42.3;93.8;36.8;84.0
92.4;110.7;37.1;84.2;51.3;44.1;105.8;124.8;42.2;93.4;36.7;82.0
92.4;111.3;37.3;84.2;51.5;44.0;106.1;124.7;42.3;93.6;36.5;85.0
92.4;111.0;37.2;84.2;51.4;43.9;105.9;125.0;42.6;92.8;36.3;85.0
92.4;109.6;37.6;84.2;51.3;44.2;105.1;125.1;42.3;93.5;36.9;85.0
92.4;111.9;37.6;84.2;51.9;44.0;106.1;125.0;42.5;93.9;36.5;85.0
92.2;110.1;37.4;83.9;51.2;44.0;105.7;125.0;42.5;93.4;36.2;85.0
92.2;110.7;37.4;83.9;51.2;44.3;105.6;125.0;42.5;92.8;36.9;85.0
92.2;111.1;37.5;83.9;51.5;44.0;105.8;125.1;42.6;93.2;36.4;84.0
92.2;111.4;37.3;83.9;51.8;43.9;106.3;124.7;42.3;93.5;36.3;84.0
92.2;112.1;37.6;83.9;52.2;44.0;106.2;124.8;42.4;94.7;36.4;79.0
92.2;113.4;37.4;83.9;52.1;44.1;107.1;124.5;42.2;94.7;36.3;80.0
92.2;110.5;37.4;83.9;51.3;44.0;105.9;124.8;42.4;93.1;36.8;80.0
92.2;109.4;37.5;83.9;51.2;43.8;105.4;124.9;42.1;92.6;36.7;80.0
92.2;108.8;37.4;83.9;50.9;44.1;105.0;124.8;42.4;92.3;36.7;79.0
92.2;109.2;37.5;83.9;51.2;44.2;105.0;124.8;42.5;92.6;36.8;76.0
92.8;109.0;37.5;83.9;51.0;44.0;105.1;124.8;42.4;92.6;36.8;77.0
92.8;108.6;37.6;83.9;50.9;44.2;105.0;125.0;42.7;91.8;36.9;78.0
92.8;108.5;37.4;83.9;50.9;44.1;105.0;125.0;42.4;92.1;36.6;78.0
92.8;108.8;37.4;83.9;50.9;44.0;105.1;124.8;42.4;92.3;36.7;78.0
92.8;109.1;37.4;83.9;50.9;44.0;105.3;125.0;42.5;92.4;36.8;78.0
92.8;108.8;37.6;84.2;51.0;43.9;105.0;125.0;42.4;92.3;36.8;79.0
92.8;108.6;37.5;84.2;50.9;43.9;104.8;125.0;42.5;92.3;36.7;79.0
92.8;108.0;37.4;84.2;50.7;44.0;104.8;124.9;42.3;92.1;36.9;79.0
92.8;108.0;37.4;84.2;50.9;44.0;104.6;125.0;42.6;91.6;36.6;79.0
92.8;107.3;37.5;84.2;50.6;44.0;104.4;124.7;42.4;91.5;36.9;81.0
93.1;107.3;37.5;84.3;50.5;44.1;104.3;124.5;42.4;91.2;36.9;82.0
93.1;106.5;37.4;84.3;50.5;43.9;104.0;124.8;42.5;91.2;36.9;84.0
93.1;106.6;37.5;84.3;50.4;44.0;104.0;124.6;42.6;91.3;36.8;84.0
93.1;106.3;37.5;84.3;50.3;44.1;104.0;124.5;42.6;90.8;36.9;85.0
